0.602977	0.602973	0.602961	0.602941	0.602913	0.602879	0.602838	0.602791	0.602739	0.602683	0.602623	0.60256	0.602497	0.602432	0.602368	0.602306	0.602246	0.60219	0.602138	0.602091	0.60205	0.602016	0.601988	0.601968	0.601956	0.601952	0.601956	0.601968	0.601988	0.602016	0.60205	0.602091	0.602138	0.60219	0.602246	0.602306	0.602368	0.602432	0.602497	0.60256	0.602623	0.602683	0.602739	0.602791	0.602838	0.602879	0.602913	0.602941	0.602961	0.602973	0.602977	0.602973	0.602961	0.602941	0.602913	0.602879	0.602838	0.602791	0.602739	0.602683	0.602623	0.60256	0.602497	0.602432	0.602368	0.602306	0.602246	0.60219	0.602138	0.602091	0.60205	0.602016	0.601988	0.601968	0.601956	0.601952	0.601956	0.601968	0.601988	0.602016	0.60205	0.602091	0.602138	0.60219	0.602246	0.602306	0.602368	0.602432	0.602497	0.60256	0.602623	0.602683	0.602739	0.602791	0.602838	0.602879	0.602913	0.602941	0.602961	0.602973	
0.602168	0.602058	0.60194	0.601815	0.601684	0.601547	0.601406	0.601262	0.601115	0.600967	0.60082	0.600673	0.60053	0.600391	0.600257	0.600129	0.60001	0.599899	0.599799	0.59971	0.599633	0.599569	0.599519	0.599482	0.59946	0.599453	0.59946	0.599482	0.599519	0.599569	0.599633	0.59971	0.599799	0.599899	0.60001	0.600129	0.600257	0.600391	0.60053	0.600673	0.60082	0.600967	0.601115	0.601262	0.601406	0.601547	0.601684	0.601815	0.60194	0.602058	0.602168	0.602271	0.602365	0.60245	0.602527	0.602595	0.602654	0.602705	0.602748	0.602784	0.602812	0.602834	0.602851	0.602862	0.602869	0.602872	0.602872	0.60287	0.602867	0.602862	0.602858	0.602853	0.602849	0.602846	0.602844	0.602843	0.602844	0.602846	0.602849	0.602853	0.602858	0.602862	0.602867	0.60287	0.602872	0.602872	0.602869	0.602862	0.602851	0.602834	0.602812	0.602784	0.602748	0.602705	0.602654	0.602595	0.602527	0.60245	0.602365	0.602271	
0.599756	0.599541	0.599319	0.599091	0.598858	0.598621	0.598382	0.598142	0.597903	0.597666	0.597432	0.597204	0.596983	0.596771	0.596568	0.596378	0.5962	0.596037	0.59589	0.59576	0.595648	0.595555	0.595482	0.59543	0.595398	0.595387	0.595398	0.59543	0.595482	0.595555	0.595648	0.59576	0.59589	0.596037	0.5962	0.596378	0.596568	0.596771	0.596983	0.597204	0.597432	0.597666	0.597903	0.598142	0.598382	0.598621	0.598858	0.599091	0.599319	0.599541	0.599756	0.599963	0.600161	0.60035	0.600529	0.600698	0.600857	0.601004	0.601141	0.601267	0.601383	0.601489	0.601584	0.60167	0.601747	0.601815	0.601875	0.601927	0.601972	0.602009	0.602041	0.602066	0.602085	0.602098	0.602106	0.602109	0.602106	0.602098	0.602085	0.602066	0.602041	0.602009	0.601972	0.601927	0.601875	0.601815	0.601747	0.60167	0.601584	0.601489	0.601383	0.601267	0.601141	0.601004	0.600857	0.600698	0.600529	0.60035	0.600161	0.599963	
0.595778	0.595462	0.595139	0.594812	0.594481	0.594148	0.593815	0.593483	0.593155	0.592832	0.592516	0.592209	0.591914	0.591631	0.591363	0.591112	0.590878	0.590665	0.590473	0.590304	0.590159	0.590039	0.589944	0.589876	0.589835	0.589821	0.589835	0.589876	0.589944	0.590039	0.590159	0.590304	0.590473	0.590665	0.590878	0.591112	0.591363	0.591631	0.591914	0.592209	0.592516	0.592832	0.593155	0.593483	0.593815	0.594148	0.594481	0.594812	0.595139	0.595462	0.595778	0.596086	0.596385	0.596674	0.596952	0.597219	0.597473	0.597714	0.597942	0.598156	0.598357	0.598543	0.598716	0.598874	0.599019	0.599151	0.599268	0.599373	0.599464	0.599543	0.599609	0.599663	0.599705	0.599735	0.599752	0.599758	0.599752	0.599735	0.599705	0.599663	0.599609	0.599543	0.599464	0.599373	0.599268	0.599151	0.599019	0.598874	0.598716	0.598543	0.598357	0.598156	0.597942	0.597714	0.597473	0.597219	0.596952	0.596674	0.596385	0.596086	
0.590296	0.589884	0.589467	0.589045	0.588622	0.588198	0.587776	0.587358	0.586945	0.586542	0.586148	0.585767	0.585402	0.585053	0.584723	0.584415	0.58413	0.583869	0.583635	0.583429	0.583253	0.583107	0.582992	0.58291	0.58286	0.582843	0.58286	0.58291	0.582992	0.583107	0.583253	0.583429	0.583635	0.583869	0.58413	0.584415	0.584723	0.585053	0.585402	0.585767	0.586148	0.586542	0.586945	0.587358	0.587776	0.588198	0.588622	0.589045	0.589467	0.589884	0.590296	0.590699	0.591094	0.591478	0.59185	0.59221	0.592555	0.592885	0.5932	0.593498	0.593779	0.594043	0.594289	0.594517	0.594727	0.594918	0.595091	0.595246	0.595382	0.5955	0.5956	0.595682	0.595745	0.59579	0.595817	0.595826	0.595817	0.59579	0.595745	0.595682	0.5956	0.5955	0.595382	0.595246	0.595091	0.594918	0.594727	0.594517	0.594289	0.594043	0.593779	0.593498	0.5932	0.592885	0.592555	0.59221	0.59185	0.591478	0.591094	0.590699	
0.583396	0.582896	0.58239	0.581882	0.581372	0.580864	0.58036	0.579862	0.579372	0.578894	0.578429	0.57798	0.577549	0.57714	0.576754	0.576393	0.57606	0.575756	0.575483	0.575243	0.575038	0.574868	0.574735	0.574639	0.574582	0.574563	0.574582	0.574639	0.574735	0.574868	0.575038	0.575243	0.575483	0.575756	0.57606	0.576393	0.576754	0.57714	0.577549	0.57798	0.578429	0.578894	0.579372	0.579862	0.58036	0.580864	0.581372	0.581882	0.58239	0.582896	0.583396	0.583888	0.584372	0.584844	0.585304	0.58575	0.58618	0.586593	0.586989	0.587365	0.587722	0.588058	0.588373	0.588666	0.588936	0.589184	0.589409	0.589611	0.58979	0.589944	0.590075	0.590183	0.590266	0.590326	0.590362	0.590374	0.590362	0.590326	0.590266	0.590183	0.590075	0.589944	0.58979	0.589611	0.589409	0.589184	0.588936	0.588666	0.588373	0.588058	0.587722	0.587365	0.586989	0.586593	0.58618	0.58575	0.585304	0.584844	0.584372	0.583888	
0.575187	0.574606	0.574021	0.573433	0.572846	0.572262	0.571683	0.571113	0.570553	0.570007	0.569478	0.568967	0.568479	0.568015	0.567578	0.56717	0.566793	0.56645	0.566143	0.565873	0.565642	0.565451	0.565301	0.565193	0.565128	0.565107	0.565128	0.565193	0.565301	0.565451	0.565642	0.565873	0.566143	0.56645	0.566793	0.56717	0.567578	0.568015	0.568479	0.568967	0.569478	0.570007	0.570553	0.571113	0.571683	0.572262	0.572846	0.573433	0.574021	0.574606	0.575187	0.57576	0.576324	0.576877	0.577417	0.577942	0.578449	0.578938	0.579407	0.579856	0.580281	0.580683	0.581061	0.581413	0.58174	0.58204	0.582312	0.582557	0.582774	0.582963	0.583123	0.583254	0.583356	0.583429	0.583473	0.583488	0.583473	0.583429	0.583356	0.583254	0.583123	0.582963	0.582774	0.582557	0.582312	0.58204	0.58174	0.581413	0.581061	0.580683	0.580281	0.579856	0.579407	0.578938	0.578449	0.577942	0.577417	0.576877	0.576324	0.57576	
0.565797	0.565145	0.56449	0.563832	0.563176	0.562525	0.56188	0.561246	0.560625	0.56002	0.559434	0.558869	0.55833	0.557818	0.557336	0.556887	0.556472	0.556095	0.555758	0.555461	0.555207	0.554998	0.554833	0.554715	0.554644	0.554621	0.554644	0.554715	0.554833	0.554998	0.555207	0.555461	0.555758	0.556095	0.556472	0.556887	0.557336	0.557818	0.55833	0.558869	0.559434	0.56002	0.560625	0.561246	0.56188	0.562525	0.563176	0.563832	0.56449	0.565145	0.565797	0.566442	0.567078	0.567703	0.568313	0.568908	0.569484	0.570041	0.570576	0.571088	0.571575	0.572036	0.57247	0.572876	0.573252	0.573599	0.573914	0.574198	0.574449	0.574668	0.574854	0.575007	0.575126	0.575211	0.575262	0.575279	0.575262	0.575211	0.575126	0.575007	0.574854	0.574668	0.574449	0.574198	0.573914	0.573599	0.573252	0.572876	0.57247	0.572036	0.571575	0.571088	0.570576	0.570041	0.569484	0.568908	0.568313	0.567703	0.567078	0.566442	
0.555375	0.554662	0.553945	0.553228	0.552513	0.551804	0.551104	0.550415	0.549741	0.549085	0.548451	0.547841	0.547258	0.546705	0.546185	0.5457	0.545254	0.544848	0.544485	0.544166	0.543893	0.543668	0.543491	0.543364	0.543288	0.543263	0.543288	0.543364	0.543491	0.543668	0.543893	0.544166	0.544485	0.544848	0.545254	0.5457	0.546185	0.546705	0.547258	0.547841	0.548451	0.549085	0.549741	0.550415	0.551104	0.551804	0.552513	0.553228	0.553945	0.554662	0.555375	0.556082	0.55678	0.557466	0.558137	0.558793	0.559429	0.560044	0.560636	0.561203	0.561744	0.562257	0.56274	0.563192	0.563611	0.563998	0.564351	0.564668	0.56495	0.565195	0.565404	0.565575	0.565709	0.565804	0.565862	0.565881	0.565862	0.565804	0.565709	0.565575	0.565404	0.565195	0.56495	0.564668	0.564351	0.563998	0.563611	0.563192	0.56274	0.562257	0.561744	0.561203	0.560636	0.560044	0.559429	0.558793	0.558137	0.557466	0.55678	0.556082	
0.544084	0.54332	0.542553	0.541786	0.541023	0.540266	0.539519	0.538785	0.538068	0.537371	0.536697	0.536049	0.535431	0.534844	0.534293	0.53378	0.533308	0.532879	0.532494	0.532157	0.531868	0.53163	0.531444	0.53131	0.531229	0.531202	0.531229	0.53131	0.531444	0.53163	0.531868	0.532157	0.532494	0.532879	0.533308	0.53378	0.534293	0.534844	0.535431	0.536049	0.536697	0.537371	0.538068	0.538785	0.539519	0.540266	0.541023	0.541786	0.542553	0.54332	0.544084	0.544842	0.545591	0.546328	0.547051	0.547757	0.548443	0.549107	0.549747	0.550361	0.550947	0.551503	0.552027	0.552518	0.552974	0.553395	0.553779	0.554125	0.554432	0.5547	0.554928	0.555115	0.555261	0.555365	0.555428	0.555449	0.555428	0.555365	0.555261	0.555115	0.554928	0.5547	0.554432	0.554125	0.553779	0.553395	0.552974	0.552518	0.552027	0.551503	0.550947	0.550361	0.549747	0.549107	0.548443	0.547757	0.547051	0.546328	0.545591	0.544842	
